date,price
16/11/2022,90.9
17/11/2022,97
18/11/2022,95.2
21/11/2022,95.1
22/11/2022,91.8
23/11/2022,92.9
24/11/2022,89
25/11/2022,94
28/11/2022,97.2
29/11/2022,99
30/11/2022,102
1/12/2022,99
2/12/2022,103.9
5/12/2022,105
6/12/2022,102
7/12/2022,100
8/12/2022,96
9/12/2022,97
12/12/2022,97
13/12/2022,97
14/12/2022,96
15/12/2022,98.2
16/12/2022,93.5
19/12/2022,95
20/12/2022,94
21/12/2022,94.9
22/12/2022,94.4
23/12/2022,95
26/12/2022,91.5
27/12/2022,91.6
28/12/2022,93
29/12/2022,94
30/12/2022,93
3/1/2023,96
4/1/2023,99.3
5/1/2023,99.5
6/1/2023,95.8
9/1/2023,96.5
10/1/2023,95.4
11/1/2023,96
12/1/2023,93.3
13/01/2023,95
16/01/2023,94.9
17/01/2023,97.5
18/01/2023,99.9
19/01/2023,102
27/01/2023,103.7
30/01/2023,102
31/01/2023,101.1
1/2/2023,95.2
2/2/2023,96.7
3/2/2023,96.5
6/2/2023,96.3
7/2/2023,94.1
8/2/2023,93.5
9/2/2023,91.8
10/2/2023,91.2
13/02/2023,92.9
14/02/2023,92.9
15/02/2023,93
16/02/2023,92.9
17/02/2023,91.3
20/02/2023,94.5
21/02/2023,93.8
22/02/2023,91
23/02/2023,87.6
24/02/2023,85.9
27/02/2023,79.9
28/02/2023,82
1/3/2023,80.5
2/3/2023,79
3/3/2023,76
6/3/2023,74.4
7/3/2023,78.3
8/3/2023,80.4
9/3/2023,80.8
10/3/2023,83.9
13/03/2023,84.5
14/03/2023,83.6
15/03/2023,84.7
16/03/2023,83.8
17/03/2023,83.5
20/03/2023,81.5
21/03/2023,80.1
22/03/2023,80.5
23/03/2023,79
24/03/2023,78
27/03/2023,76.7
28/03/2023,77.6
29/03/2023,78.8
30/03/2023,79.2
31/03/2023,77.8
3/4/2023,76.8
4/4/2023,78.4
5/4/2023,78.4
6/4/2023,77
7/4/2023,77.6
10/4/2023,77.2
11/4/2023,77.9
12/4/2023,79.5
13/04/2023,79.2
14/04/2023,78.1
17/04/2023,78.1
18/04/2023,78.2
19/04/2023,78.7
20/04/2023,78
21/04/2023,76.4
24/04/2023,73.3
25/04/2023,71.3
26/04/2023,71.4
27/04/2023,72.3
28/04/2023,73.1
4/5/2023,70.6
5/5/2023,73
8/5/2023,74.1
9/5/2023,73.6
10/5/2023,73.6
11/5/2023,73.8
12/5/2023,74.4
15/05/2023,74.1
16/05/2023,73.3
17/05/2023,73.1
18/05/2023,73.2
19/05/2023,72.4
22/05/2023,72
23/05/2023,70.4
24/05/2023,71.8
25/05/2023,72
26/05/2023,72
29/05/2023,71.6
30/05/2023,72.8
31/05/2023,72
1/6/2023,71.8
2/6/2023,72.3
5/6/2023,74.1
6/6/2023,73.6
7/6/2023,75.5
8/6/2023,74.4
9/6/2023,76.5
12/6/2023,78.4
13/06/2023,78.8
14/06/2023,78
15/06/2023,77.1
16/06/2023,76.6
19/06/2023,74.5
20/06/2023,75.2
21/06/2023,
22/06/2023,76.3
23/06/2023,77.3
26/06/2023,77.7
27/06/2023,77.7
28/06/2023,77.2
